Name,Danceability,Energy,Key,Loudness,Mode,Speechness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Type,ID,Uri,Ref_Track,URL_features,Duration_ms,time_signature,Genre
\Bustin\\\Out-12Instrumental\,0.801,0.825,4,-5.528,0,0.0463,0.738,0.498,0.108,0.792,103.497,audio_features,7GLiWSoyaoj5EITwJDY17C,spotify:track:7GLiWSoyaoj5EITwJDY17C,https://api.spotify.com/v1/tracks/7GLiWSoyaoj5EITwJDY17C,https://api.spotify.com/v1/audio-analysis/7GLiWSoyaoj5EITwJDY17C,322120,4,jazz
Tonight-Instrumental-AlternateTake,0.387,0.839,2,-14.665,1,0.0302,0.426,0.784,0.085,0.293,148.505,audio_features,3BYMVMipFxGGN8tbVmP7ry,spotify:track:3BYMVMipFxGGN8tbVmP7ry,https://api.spotify.com/v1/tracks/3BYMVMipFxGGN8tbVmP7ry,https://api.spotify.com/v1/audio-analysis/3BYMVMipFxGGN8tbVmP7ry,203680,4,jazz
Buck\sBoogie-Live,0.302,0.894,2,-12.254,1,0.0774,0.212,0.24,0.819,0.429,88.801,audio_features,38hcACM9x0FlyDt623bHLo,spotify:track:38hcACM9x0FlyDt623bHLo,https://api.spotify.com/v1/tracks/38hcACM9x0FlyDt623bHLo,https://api.spotify.com/v1/audio-analysis/38hcACM9x0FlyDt623bHLo,317427,4,jazz
Flord\Luna(Moonflower),0.708,0.534,9,-10.066,0,0.0384,0.722,0.872,0.0672,0.845,123.975,audio_features,56j4oTDbz9GbnC0br0w0B4,spotify:track:56j4oTDbz9GbnC0br0w0B4,https://api.spotify.com/v1/tracks/56j4oTDbz9GbnC0br0w0B4,https://api.spotify.com/v1/audio-analysis/56j4oTDbz9GbnC0br0w0B4,296533,4,jazz
Bouree,0.393,0.501,9,-11.698,0,0.0607,0.285,0.865,0.126,0.473,87.787,audio_features,2shAhurtOhJbn22vBsrMRW,spotify:track:2shAhurtOhJbn22vBsrMRW,https://api.spotify.com/v1/tracks/2shAhurtOhJbn22vBsrMRW,https://api.spotify.com/v1/audio-analysis/2shAhurtOhJbn22vBsrMRW,667693,4,jazz
TheGodfatherWaltz,0.226,0.166,7,-13.014,0,0.0415,0.977,0.875,0.09,0.115,115.057,audio_features,6DtJ6DC2LBZohyHHeFs52u,spotify:track:6DtJ6DC2LBZohyHHeFs52u,https://api.spotify.com/v1/tracks/6DtJ6DC2LBZohyHHeFs52u,https://api.spotify.com/v1/audio-analysis/6DtJ6DC2LBZohyHHeFs52u,215293,3,jazz
V-2Schneider-1999RemasteredVersion,0.438,0.809,0,-8.801,1,0.064,0.0005,0.938,0.199,0.213,123.788,audio_features,4hZeek0kqdeqjpY1fLK2Cy,spotify:track:4hZeek0kqdeqjpY1fLK2Cy,https://api.spotify.com/v1/tracks/4hZeek0kqdeqjpY1fLK2Cy,https://api.spotify.com/v1/audio-analysis/4hZeek0kqdeqjpY1fLK2Cy,191133,4,jazz
FanfarefortheCommonMan-SingleEdit,0.373,0.44,0,-14.444,1,0.0322,0.411,0.829,0.132,0.266,72.501,audio_features,0dkL8m14x0wecbq04QfBKs,spotify:track:0dkL8m14x0wecbq04QfBKs,https://api.spotify.com/v1/tracks/0dkL8m14x0wecbq04QfBKs,https://api.spotify.com/v1/audio-analysis/0dkL8m14x0wecbq04QfBKs,179360,4,jazz
ThePinkPantherTheme,0.404,0.524,11,-11.128,1,0.0308,0.612,0.0783,0.111,0.361,61.582,audio_features,3OL5gzouEjv6uwQU4427XP,spotify:track:3OL5gzouEjv6uwQU4427XP,https://api.spotify.com/v1/tracks/3OL5gzouEjv6uwQU4427XP,https://api.spotify.com/v1/audio-analysis/3OL5gzouEjv6uwQU4427XP,148280,4,jazz
SlaboDay,0.864,0.486,9,-13.58,0,0.0362,0.0638,0.884,0.0929,0.779,96.055,audio_features,7BlH3QgxUQIHjBhe1jEW6r,spotify:track:7BlH3QgxUQIHjBhe1jEW6r,https://api.spotify.com/v1/tracks/7BlH3QgxUQIHjBhe1jEW6r,https://api.spotify.com/v1/audio-analysis/7BlH3QgxUQIHjBhe1jEW6r,309160,4,jazz
InsideOut-Live,0.457,0.878,10,-12.18,1,0.116,0.0615,0.627,0.916,0.473,131.467,audio_features,3tNk3NGsP88A2uflDktbBw,spotify:track:3tNk3NGsP88A2uflDktbBw,https://api.spotify.com/v1/tracks/3tNk3NGsP88A2uflDktbBw,https://api.spotify.com/v1/audio-analysis/3tNk3NGsP88A2uflDktbBw,570533,4,jazz
OneOfTheseDays-2011RemasteredVersion,0.381,0.506,4,-15.094,1,0.0468,0.00611,0.846,0.535,0.4,103.806,audio_features,7t6iW9FZVJH7wSH8HKYcC2,spotify:track:7t6iW9FZVJH7wSH8HKYcC2,https://api.spotify.com/v1/tracks/7t6iW9FZVJH7wSH8HKYcC2,https://api.spotify.com/v1/audio-analysis/7t6iW9FZVJH7wSH8HKYcC2,354613,4,jazz
MoodforaDay-Remastered,0.541,0.12,11,-19.917,0,0.0683,0.943,0.843,0.106,0.53,131.815,audio_features,7nxmJPzgJZIG2dGBEV0U0G,spotify:track:7nxmJPzgJZIG2dGBEV0U0G,https://api.spotify.com/v1/tracks/7nxmJPzgJZIG2dGBEV0U0G,https://api.spotify.com/v1/audio-analysis/7nxmJPzgJZIG2dGBEV0U0G,180760,3,jazz
Bron-Yr-Aur,0.34,0.287,0,-17.333,1,0.0374,0.719,0.562,0.0874,0.248,171.904,audio_features,3DCKpzg6bHB8S6BlYmU5p7,spotify:track:3DCKpzg6bHB8S6BlYmU5p7,https://api.spotify.com/v1/tracks/3DCKpzg6bHB8S6BlYmU5p7,https://api.spotify.com/v1/audio-analysis/3DCKpzg6bHB8S6BlYmU5p7,126561,4,jazz
TheBattleofEvermore-Mandolin/GuitarMixfromHeadleyGrange,0.491,0.477,7,-15.987,1,0.0633,0.74,0.905,0.118,0.683,146.38,audio_features,3gyroWpKKzkVkOhLJ57Tv5,spotify:track:3gyroWpKKzkVkOhLJ57Tv5,https://api.spotify.com/v1/tracks/3gyroWpKKzkVkOhLJ57Tv5,https://api.spotify.com/v1/audio-analysis/3gyroWpKKzkVkOhLJ57Tv5,253373,4,jazz
TheSongRemainstheSame-GuitarOverdubReferenceMix,0.303,0.713,2,-8.976,1,0.0426,0.0341,0.862,0.0767,0.64,144.076,audio_features,0LGbi3gWKwIV8pwT7MOaZR,spotify:track:0LGbi3gWKwIV8pwT7MOaZR,https://api.spotify.com/v1/tracks/0LGbi3gWKwIV8pwT7MOaZR,https://api.spotify.com/v1/audio-analysis/0LGbi3gWKwIV8pwT7MOaZR,330880,4,jazz
LifeIsaLady/Holiday,0.366,0.308,2,-15.903,1,0.0456,0.372,0.321,0.128,0.41,175.601,audio_features,3J9JlPVPS9YTzTsT0gokac,spotify:track:3J9JlPVPS9YTzTsT0gokac,https://api.spotify.com/v1/tracks/3J9JlPVPS9YTzTsT0gokac,https://api.spotify.com/v1/audio-analysis/3J9JlPVPS9YTzTsT0gokac,228173,4,jazz
UnderTheSea,0.767,0.324,5,-12.762,1,0.0361,0.382,0.608,0.0991,0.781,95.96,audio_features,6ZRcSeus1TY8c4EzTxUEHW,spotify:track:6ZRcSeus1TY8c4EzTxUEHW,https://api.spotify.com/v1/tracks/6ZRcSeus1TY8c4EzTxUEHW,https://api.spotify.com/v1/audio-analysis/6ZRcSeus1TY8c4EzTxUEHW,238600,4,jazz
HowGreatThouArt,0.585,0.857,5,-7.615,1,0.0512,0.0328,0.705,0.0652,0.785,96.792,audio_features,5QeUJQE32ldtIak6umCCNf,spotify:track:5QeUJQE32ldtIak6umCCNf,https://api.spotify.com/v1/tracks/5QeUJQE32ldtIak6umCCNf,https://api.spotify.com/v1/audio-analysis/5QeUJQE32ldtIak6umCCNf,274133,4,jazz
Don\tWorryBeHappy,0.854,0.373,11,-12.105,1,0.0871,0.482,0.911,0.112,0.712,135.327,audio_features,5aX3QZBX7MbNOyjPmR5PJR,spotify:track:5aX3QZBX7MbNOyjPmR5PJR,https://api.spotify.com/v1/tracks/5aX3QZBX7MbNOyjPmR5PJR,https://api.spotify.com/v1/audio-analysis/5aX3QZBX7MbNOyjPmR5PJR,350107,4,jazz
IslandInTheSun,0.751,0.468,3,-11.934,1,0.177,0.166,0.0296,0.0459,0.898,75.99,audio_features,6RC0WjSUualpzPb4EYDi0V,spotify:track:6RC0WjSUualpzPb4EYDi0V,https://api.spotify.com/v1/tracks/6RC0WjSUualpzPb4EYDi0V,https://api.spotify.com/v1/audio-analysis/6RC0WjSUualpzPb4EYDi0V,289733,4,jazz
OneLove,0.843,0.31,10,-11.485,1,0.0605,0.722,0.949,0.121,0.818,77.979,audio_features,7DfDcN4bqbqJbXZMo3xb36,spotify:track:7DfDcN4bqbqJbXZMo3xb36,https://api.spotify.com/v1/tracks/7DfDcN4bqbqJbXZMo3xb36,https://api.spotify.com/v1/audio-analysis/7DfDcN4bqbqJbXZMo3xb36,176987,4,jazz
UnderTheSea,0.792,0.659,5,-8.243,1,0.0318,0.234,0.423,0.0437,0.776,104.127,audio_features,06RAjwq2aSqKrcQXTi6Jly,spotify:track:06RAjwq2aSqKrcQXTi6Jly,https://api.spotify.com/v1/tracks/06RAjwq2aSqKrcQXTi6Jly,https://api.spotify.com/v1/audio-analysis/06RAjwq2aSqKrcQXTi6Jly,186347,4,jazz
StirItUp,0.814,0.445,9,-8.023,1,0.0407,0.441,0.692,0.235,0.824,79.998,audio_features,6TKxrGzPuU2shUf9idyMwY,spotify:track:6TKxrGzPuU2shUf9idyMwY,https://api.spotify.com/v1/tracks/6TKxrGzPuU2shUf9idyMwY,https://api.spotify.com/v1/audio-analysis/6TKxrGzPuU2shUf9idyMwY,292973,4,jazz
ShameandScandle,0.85,0.436,8,-13.948,1,0.0714,0.0252,0.0418,0.095,0.965,115.152,audio_features,1u1hto6YIFBW1QJjiWZwXg,spotify:track:1u1hto6YIFBW1QJjiWZwXg,https://api.spotify.com/v1/tracks/1u1hto6YIFBW1QJjiWZwXg,https://api.spotify.com/v1/audio-analysis/1u1hto6YIFBW1QJjiWZwXg,144773,4,jazz
Yellowbird(SteelDrumsandVocals),0.762,0.349,5,-13.705,1,0.0282,0.426,6.71E-05,0.049,0.609,109.942,audio_features,1VfQrop7hAL6sdsMo6x8dy,spotify:track:1VfQrop7hAL6sdsMo6x8dy,https://api.spotify.com/v1/tracks/1VfQrop7hAL6sdsMo6x8dy,https://api.spotify.com/v1/audio-analysis/1VfQrop7hAL6sdsMo6x8dy,151267,4,jazz
JumpintheLine,0.519,0.793,5,-6.543,1,0.0412,0.502,0.57,0.281,0.814,118.559,audio_features,2PN0ngRRXkICgvxdjwUPIu,spotify:track:2PN0ngRRXkICgvxdjwUPIu,https://api.spotify.com/v1/tracks/2PN0ngRRXkICgvxdjwUPIu,https://api.spotify.com/v1/audio-analysis/2PN0ngRRXkICgvxdjwUPIu,221000,4,jazz
SpanishEyes,0.641,0.31,7,-11.705,1,0.0432,0.914,0.938,0.114,0.156,117.54,audio_features,470FV7sK67lpKFJvCg3ntE,spotify:track:470FV7sK67lpKFJvCg3ntE,https://api.spotify.com/v1/tracks/470FV7sK67lpKFJvCg3ntE,https://api.spotify.com/v1/audio-analysis/470FV7sK67lpKFJvCg3ntE,262400,4,jazz
PortraitofTrinidadandTobago,0.405,0.893,2,-7.29,1,0.16,0.631,0.838,0.727,0.481,104.312,audio_features,4NFSdJniiF3r2qRHEHHryj,spotify:track:4NFSdJniiF3r2qRHEHHryj,https://api.spotify.com/v1/tracks/4NFSdJniiF3r2qRHEHHryj,https://api.spotify.com/v1/audio-analysis/4NFSdJniiF3r2qRHEHHryj,301227,4,jazz
CaribbeanMusicRadio,0.68,0.675,0,-14.473,1,0.098,0.0365,0.853,0.124,0.871,183.979,audio_features,4qZNSXdx6h94oXitClaqam,spotify:track:4qZNSXdx6h94oXitClaqam,https://api.spotify.com/v1/tracks/4qZNSXdx6h94oXitClaqam,https://api.spotify.com/v1/audio-analysis/4qZNSXdx6h94oXitClaqam,147802,4,jazz
RedBeansAndRice,0.629,0.652,6,-7.48,0,0.0396,0.759,0.969,0.348,0.88,118.782,audio_features,6lpHVnkDlz2iE6hvWTKhFX,spotify:track:6lpHVnkDlz2iE6hvWTKhFX,https://api.spotify.com/v1/tracks/6lpHVnkDlz2iE6hvWTKhFX,https://api.spotify.com/v1/audio-analysis/6lpHVnkDlz2iE6hvWTKhFX,254493,4,jazz
Yesterday(ReggaeWeddingMix),0.876,0.301,5,-14.755,1,0.0485,0.154,0.886,0.119,0.64,82.97,audio_features,55eWwoOUnJvX7gCFoNCvuf,spotify:track:55eWwoOUnJvX7gCFoNCvuf,https://api.spotify.com/v1/tracks/55eWwoOUnJvX7gCFoNCvuf,https://api.spotify.com/v1/audio-analysis/55eWwoOUnJvX7gCFoNCvuf,229692,4,jazz
OneLove,0.757,0.516,10,-10.262,1,0.0482,0.611,0.806,0.962,0.973,151.972,audio_features,5uj9GT0afB3BLLuGn2qRXX,spotify:track:5uj9GT0afB3BLLuGn2qRXX,https://api.spotify.com/v1/tracks/5uj9GT0afB3BLLuGn2qRXX,https://api.spotify.com/v1/audio-analysis/5uj9GT0afB3BLLuGn2qRXX,195800,4,jazz
Don\tTurnAround,0.615,0.661,11,-14.221,1,0.0493,0.158,0.928,0.118,0.917,196.585,audio_features,2cDIB7ijJYVXVNaWkxVs2c,spotify:track:2cDIB7ijJYVXVNaWkxVs2c,https://api.spotify.com/v1/tracks/2cDIB7ijJYVXVNaWkxVs2c,https://api.spotify.com/v1/audio-analysis/2cDIB7ijJYVXVNaWkxVs2c,217493,4,jazz
ShakeSenora(JumpintheLine),0.76,0.536,5,-7.609,1,0.0304,0.371,0.00151,0.125,0.823,110.959,audio_features,3mW9CuYxk2VPAbnEiJrFO4,spotify:track:3mW9CuYxk2VPAbnEiJrFO4,https://api.spotify.com/v1/tracks/3mW9CuYxk2VPAbnEiJrFO4,https://api.spotify.com/v1/audio-analysis/3mW9CuYxk2VPAbnEiJrFO4,345093,4,jazz
BeachCruisin\,0.537,0.331,2,-13.461,1,0.0353,0.128,0.112,0.123,0.857,144.074,audio_features,09l77Dun5ZDkaSlHe8HudN,spotify:track:09l77Dun5ZDkaSlHe8HudN,https://api.spotify.com/v1/tracks/09l77Dun5ZDkaSlHe8HudN,https://api.spotify.com/v1/audio-analysis/09l77Dun5ZDkaSlHe8HudN,247920,4,jazz
96AllStarsMedley,0.381,0.749,8,-14.088,1,0.0373,0.321,0.839,0.0458,0.873,93.535,audio_features,6HIALhR4uWsy8YPSfitl1k,spotify:track:6HIALhR4uWsy8YPSfitl1k,https://api.spotify.com/v1/tracks/6HIALhR4uWsy8YPSfitl1k,https://api.spotify.com/v1/audio-analysis/6HIALhR4uWsy8YPSfitl1k,567667,4,jazz
CaribbeanSurfer,0.576,0.537,3,-13.432,1,0.0343,0.41,0.00586,0.341,0.932,86.713,audio_features,67A13fmXuH2jb5cbs7oRdx,spotify:track:67A13fmXuH2jb5cbs7oRdx,https://api.spotify.com/v1/tracks/67A13fmXuH2jb5cbs7oRdx,https://api.spotify.com/v1/audio-analysis/67A13fmXuH2jb5cbs7oRdx,146827,4,jazz
HeadingDownToTheIsland-ReggaeVersion,0.819,0.471,7,-10.915,1,0.227,0.326,0.0134,0.468,0.842,139.983,audio_features,4qhXeA9Unj3dhpjNF9pUik,spotify:track:4qhXeA9Unj3dhpjNF9pUik,https://api.spotify.com/v1/tracks/4qhXeA9Unj3dhpjNF9pUik,https://api.spotify.com/v1/audio-analysis/4qhXeA9Unj3dhpjNF9pUik,361267,4,jazz
WhatYouLike,0.751,0.592,4,-13.439,1,0.0907,0.246,0.862,0.0647,0.899,119.446,audio_features,3BLzeZ8kmB7AK7gfX4McEI,spotify:track:3BLzeZ8kmB7AK7gfX4McEI,https://api.spotify.com/v1/tracks/3BLzeZ8kmB7AK7gfX4McEI,https://api.spotify.com/v1/audio-analysis/3BLzeZ8kmB7AK7gfX4McEI,331267,4,jazz
LetItBe(arr.forsteelband):Letitbe(arr.forsteelband),0.57,0.455,1,-10.845,1,0.0578,0.486,0.822,0.0742,0.685,144.049,audio_features,1UHUM3vU5Yfy51Il2jKMhm,spotify:track:1UHUM3vU5Yfy51Il2jKMhm,https://api.spotify.com/v1/tracks/1UHUM3vU5Yfy51Il2jKMhm,https://api.spotify.com/v1/audio-analysis/1UHUM3vU5Yfy51Il2jKMhm,298173,4,jazz
WilliamTellOverture,0.312,0.844,4,-5.148,1,0.104,0.0893,0.873,0.374,0.642,137.128,audio_features,4y7q4lA17xjiSQpj5u9xPE,spotify:track:4y7q4lA17xjiSQpj5u9xPE,https://api.spotify.com/v1/tracks/4y7q4lA17xjiSQpj5u9xPE,https://api.spotify.com/v1/audio-analysis/4y7q4lA17xjiSQpj5u9xPE,226680,4,jazz
ElMerecumbe,0.453,0.729,6,-15.093,1,0.0356,0.753,0.917,0.0955,0.918,121.544,audio_features,2QlnEk5XZHXBmgLvkN4YVQ,spotify:track:2QlnEk5XZHXBmgLvkN4YVQ,https://api.spotify.com/v1/tracks/2QlnEk5XZHXBmgLvkN4YVQ,https://api.spotify.com/v1/audio-analysis/2QlnEk5XZHXBmgLvkN4YVQ,182040,4,jazz
ToLoveYouMore,0.29,0.427,9,-15.491,1,0.0568,0.617,0.903,0.121,0.494,160.224,audio_features,1JN6iiZ2wKIl7ck24VJVQc,spotify:track:1JN6iiZ2wKIl7ck24VJVQc,https://api.spotify.com/v1/tracks/1JN6iiZ2wKIl7ck24VJVQc,https://api.spotify.com/v1/audio-analysis/1JN6iiZ2wKIl7ck24VJVQc,322853,4,jazz
IkoIko,0.578,0.421,0,-14.241,1,0.0393,0.243,0.345,0.0848,0.924,169.998,audio_features,2CgsvOOg3ymN5Vun6nRUSF,spotify:track:2CgsvOOg3ymN5Vun6nRUSF,https://api.spotify.com/v1/tracks/2CgsvOOg3ymN5Vun6nRUSF,https://api.spotify.com/v1/audio-analysis/2CgsvOOg3ymN5Vun6nRUSF,236826,4,jazz
Coleman\sJam,0.623,0.543,8,-11.411,1,0.0457,0.642,0.969,0.0906,0.804,100.53,audio_features,5FUng4uhKcrRATj1Q75Nbw,spotify:track:5FUng4uhKcrRATj1Q75Nbw,https://api.spotify.com/v1/tracks/5FUng4uhKcrRATj1Q75Nbw,https://api.spotify.com/v1/audio-analysis/5FUng4uhKcrRATj1Q75Nbw,291693,4,jazz
UnderTheSea,0.711,0.673,5,-8.691,1,0.0406,0.767,0.647,0.089,0.808,93.384,audio_features,1D1T2RmUK8ZTZfeowPCImD,spotify:track:1D1T2RmUK8ZTZfeowPCImD,https://api.spotify.com/v1/tracks/1D1T2RmUK8ZTZfeowPCImD,https://api.spotify.com/v1/audio-analysis/1D1T2RmUK8ZTZfeowPCImD,220133,4,jazz
OneParticularHarbour,0.661,0.813,4,-6.799,1,0.0381,0.455,0.606,0.0937,0.816,94.915,audio_features,3MrXf0MDyqvr9CLvStllkv,spotify:track:3MrXf0MDyqvr9CLvStllkv,https://api.spotify.com/v1/tracks/3MrXf0MDyqvr9CLvStllkv,https://api.spotify.com/v1/audio-analysis/3MrXf0MDyqvr9CLvStllkv,325306,4,jazz
EveryMorning,0.682,0.646,1,-6.211,1,0.284,0.226,2.56E-05,0.111,0.807,77.743,audio_features,10FY1qkgHVp8AkQqQeLi8Z,spotify:track:10FY1qkgHVp8AkQqQeLi8Z,https://api.spotify.com/v1/tracks/10FY1qkgHVp8AkQqQeLi8Z,https://api.spotify.com/v1/audio-analysis/10FY1qkgHVp8AkQqQeLi8Z,214173,4,jazz
RedemptionSong,0.724,0.521,7,-9.897,1,0.0375,0.71,0.864,0.101,0.948,135.01,audio_features,05D3GqDmfmfI1G7J5OTYbe,spotify:track:05D3GqDmfmfI1G7J5OTYbe,https://api.spotify.com/v1/tracks/05D3GqDmfmfI1G7J5OTYbe,https://api.spotify.com/v1/audio-analysis/05D3GqDmfmfI1G7J5OTYbe,238000,4,jazz
BananaboatSong,0.451,0.656,0,-7.676,1,0.116,0.809,0,0.147,0.712,208.876,audio_features,3KnCXefXuSfyWrwVw7y445,spotify:track:3KnCXefXuSfyWrwVw7y445,https://api.spotify.com/v1/tracks/3KnCXefXuSfyWrwVw7y445,https://api.spotify.com/v1/audio-analysis/3KnCXefXuSfyWrwVw7y445,206187,4,jazz
PaninAMinor,0.683,0.706,9,-8.91,0,0.0334,0.327,0.0412,0.113,0.763,108.089,audio_features,18sMVGaQ5ZTZgo1Skj2dwv,spotify:track:18sMVGaQ5ZTZgo1Skj2dwv,https://api.spotify.com/v1/tracks/18sMVGaQ5ZTZgo1Skj2dwv,https://api.spotify.com/v1/audio-analysis/18sMVGaQ5ZTZgo1Skj2dwv,336653,4,jazz
Panin\A\Minor,0.499,0.928,0,-7.348,1,0.0961,0.0465,0.795,0.0734,0.782,125.811,audio_features,5ZHWK592XVfzduEHMT9Lzc,spotify:track:5ZHWK592XVfzduEHMT9Lzc,https://api.spotify.com/v1/tracks/5ZHWK592XVfzduEHMT9Lzc,https://api.spotify.com/v1/audio-analysis/5ZHWK592XVfzduEHMT9Lzc,591560,4,jazz
IslandintheSun,0.84,0.471,5,-7.43,1,0.0469,0.577,0.955,0.114,0.861,120.027,audio_features,5nk8tTllPQbuvc6b8KgeFL,spotify:track:5nk8tTllPQbuvc6b8KgeFL,https://api.spotify.com/v1/tracks/5nk8tTllPQbuvc6b8KgeFL,https://api.spotify.com/v1/audio-analysis/5nk8tTllPQbuvc6b8KgeFL,147000,4,jazz
Trini2DeBone,0.835,0.886,10,-4.184,1,0.0989,0.00373,0,0.0991,0.557,110.964,audio_features,37U6SWpjdUNLmdbneCeVSP,spotify:track:37U6SWpjdUNLmdbneCeVSP,https://api.spotify.com/v1/tracks/37U6SWpjdUNLmdbneCeVSP,https://api.spotify.com/v1/audio-analysis/37U6SWpjdUNLmdbneCeVSP,295107,4,jazz
Everybody\sGotOne,0.565,0.657,0,-11.467,1,0.0977,0.873,0.818,0.331,0.917,145.95,audio_features,6eOtcKV9U3hoU5EbhbgY4t,spotify:track:6eOtcKV9U3hoU5EbhbgY4t,https://api.spotify.com/v1/tracks/6eOtcKV9U3hoU5EbhbgY4t,https://api.spotify.com/v1/audio-analysis/6eOtcKV9U3hoU5EbhbgY4t,298741,4,jazz
MrBojangles,0.651,0.489,6,-11.097,0,0.181,0.271,0.405,0.123,0.567,81.189,audio_features,16wauQViE3ZvjSlvaUFenA,spotify:track:16wauQViE3ZvjSlvaUFenA,https://api.spotify.com/v1/tracks/16wauQViE3ZvjSlvaUFenA,https://api.spotify.com/v1/audio-analysis/16wauQViE3ZvjSlvaUFenA,324027,4,jazz
BlackMan\sCry,0.568,0.745,10,-13.176,0,0.0624,0.649,0.621,0.0994,0.712,105.161,audio_features,5HQVg02Q69BZkXJZRnXYkp,spotify:track:5HQVg02Q69BZkXJZRnXYkp,https://api.spotify.com/v1/tracks/5HQVg02Q69BZkXJZRnXYkp,https://api.spotify.com/v1/audio-analysis/5HQVg02Q69BZkXJZRnXYkp,582947,4,jazz
OyeComoVa,0.7,0.532,7,-15.473,1,0.056,0.518,0.957,0.164,0.787,139.074,audio_features,3g94NPM9UwmZXrRlbhFcem,spotify:track:3g94NPM9UwmZXrRlbhFcem,https://api.spotify.com/v1/tracks/3g94NPM9UwmZXrRlbhFcem,https://api.spotify.com/v1/audio-analysis/3g94NPM9UwmZXrRlbhFcem,260000,4,jazz
TheCongaMan,0.674,0.366,5,-9.59,1,0.049,0.958,0.802,0.103,0.785,117.323,audio_features,226Tnw2mELJ8yG0QvxxL5k,spotify:track:226Tnw2mELJ8yG0QvxxL5k,https://api.spotify.com/v1/tracks/226Tnw2mELJ8yG0QvxxL5k,https://api.spotify.com/v1/audio-analysis/226Tnw2mELJ8yG0QvxxL5k,135107,4,jazz
OyeComeVa,0.686,0.776,10,-7.614,0,0.0527,0.633,0.735,0.0733,0.635,128.66,audio_features,4iWqjPh2oXeDMubyeKmwYk,spotify:track:4iWqjPh2oXeDMubyeKmwYk,https://api.spotify.com/v1/tracks/4iWqjPh2oXeDMubyeKmwYk,https://api.spotify.com/v1/audio-analysis/4iWqjPh2oXeDMubyeKmwYk,216627,4,jazz
IntheMood,0.362,0.757,0,-11.819,1,0.153,0.325,0.77,0.348,0.579,191.315,audio_features,0mNXzbIpGuKrkr8xCGnkHY,spotify:track:0mNXzbIpGuKrkr8xCGnkHY,https://api.spotify.com/v1/tracks/0mNXzbIpGuKrkr8xCGnkHY,https://api.spotify.com/v1/audio-analysis/0mNXzbIpGuKrkr8xCGnkHY,293360,4,jazz
UnaPalomaBlanca,0.824,0.373,5,-13.059,1,0.0397,0.323,0.877,0.14,0.945,121.664,audio_features,3qaIQ4EzWqihnRePi5VVOa,spotify:track:3qaIQ4EzWqihnRePi5VVOa,https://api.spotify.com/v1/tracks/3qaIQ4EzWqihnRePi5VVOa,https://api.spotify.com/v1/audio-analysis/3qaIQ4EzWqihnRePi5VVOa,174888,4,jazz
Mpule,0.809,0.629,5,-9.331,1,0.0349,0.688,0.801,0.0814,0.648,116.951,audio_features,2B3GMa4Fe2RmScTS6UfImd,spotify:track:2B3GMa4Fe2RmScTS6UfImd,https://api.spotify.com/v1/tracks/2B3GMa4Fe2RmScTS6UfImd,https://api.spotify.com/v1/audio-analysis/2B3GMa4Fe2RmScTS6UfImd,314987,4,jazz
PeanutVendor,0.481,0.601,4,-12.623,0,0.039,0.364,0.0794,0.278,0.73,122.98,audio_features,6brF6hXRB7K53ki77jS7g9,spotify:track:6brF6hXRB7K53ki77jS7g9,https://api.spotify.com/v1/tracks/6brF6hXRB7K53ki77jS7g9,https://api.spotify.com/v1/audio-analysis/6brF6hXRB7K53ki77jS7g9,210556,4,jazz
MondayNight(arr.forsteelband),0.396,0.714,9,-14.918,1,0.0483,0.0272,0.781,0.221,0.903,130.915,audio_features,6kit8NV01ZShu24dTuwP4Q,spotify:track:6kit8NV01ZShu24dTuwP4Q,https://api.spotify.com/v1/tracks/6kit8NV01ZShu24dTuwP4Q,https://api.spotify.com/v1/audio-analysis/6kit8NV01ZShu24dTuwP4Q,280427,4,jazz
GirlFromImpanema,0.805,0.38,1,-9.771,1,0.044,0.115,0.0682,0.218,0.3,129.993,audio_features,4WlWwctOm0n4kCPs1wqNxb,spotify:track:4WlWwctOm0n4kCPs1wqNxb,https://api.spotify.com/v1/tracks/4WlWwctOm0n4kCPs1wqNxb,https://api.spotify.com/v1/audio-analysis/4WlWwctOm0n4kCPs1wqNxb,258600,4,jazz
Sunset,0.574,0.385,0,-18.852,1,0.0359,0.664,0.771,0.299,0.884,106.924,audio_features,4NCGo2JCsOs2YWxHaigS6S,spotify:track:4NCGo2JCsOs2YWxHaigS6S,https://api.spotify.com/v1/tracks/4NCGo2JCsOs2YWxHaigS6S,https://api.spotify.com/v1/audio-analysis/4NCGo2JCsOs2YWxHaigS6S,299693,4,jazz
CysticMystic,0.758,0.678,9,-9.767,0,0.0324,0.592,0.175,0.105,0.748,108.062,audio_features,0GCkO5NEvA5unlRMVNgPrY,spotify:track:0GCkO5NEvA5unlRMVNgPrY,https://api.spotify.com/v1/tracks/0GCkO5NEvA5unlRMVNgPrY,https://api.spotify.com/v1/audio-analysis/0GCkO5NEvA5unlRMVNgPrY,173213,3,jazz
ConfusionReggae,0.816,0.593,11,-10.095,0,0.0583,0.364,0.0364,0.334,0.752,79.974,audio_features,2LyykOht58WpDflIjNbv3C,spotify:track:2LyykOht58WpDflIjNbv3C,https://api.spotify.com/v1/tracks/2LyykOht58WpDflIjNbv3C,https://api.spotify.com/v1/audio-analysis/2LyykOht58WpDflIjNbv3C,242000,4,jazz
